,name,url,price_currency,total_price_amount,distance_city_center_km,score,n_comments,close_to_metro,sustainability_cert,room_type,double_bed,single_bed,free_cancellation,breakfast_included,pay_at_hotel,location_score,free_taxi
108,Hotel du College de France,https://www.booking.com/hotel/fr/du-college-de-france.es.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gKWARoRogBAZgBCrgBF8gBDNgBAegBAfgBA4gCAagCA7gCnpDWuAbAAgHSAiQ5Y2Q0NjNmMS0zNWRkLTQzM2YtYmIzMy05YmFiOWFmODA4NTTYAgXgAgE&ucfs=1&arphpl=1&checkin=2024-11-08&checkout=2024-11-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=109&sr_order=popularity&nflt=price%3DEUR-1-500-1%3Bclass%3D3%3Bclass%3D4%3Bclass%3D5%3Bmealplan%3D1%3Breview_score%3D70%3Breview_score%3D80%3Breview_score%3D90%3Bdistance%3D3000&srpvid=427da00fc2e40178&srepoch=1729464366&all_sr_blocks=129455201_369668921_2_1_0&highlighted_blocks=129455201_369668921_2_1_0&matching_block_id=129455201_369668921_2_1_0&sr_pri_blocks=129455201_369668921_2_1_0__157200&from_sustainable_property_sr=1&from=searchresults,€,1572,0.8,9.0,2009,Yes,No,Habitación Doble Clásica,Yes,No,Yes,Yes,No,9.7,No
109,Palym,https://www.booking.com/hotel/fr/palym.es.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gKWARoRogBAZgBCrgBF8gBDNgBAegBAfgBA4gCAagCA7gCnpDWuAbAAgHSAiQ5Y2Q0NjNmMS0zNWRkLTQzM2YtYmIzMy05YmFiOWFmODA4NTTYAgXgAgE&ucfs=1&arphpl=1&checkin=2024-11-08&checkout=2024-11-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=110&sr_order=popularity&nflt=price%3DEUR-1-500-1%3Bclass%3D3%3Bclass%3D4%3Bclass%3D5%3Bmealplan%3D1%3Breview_score%3D70%3Breview_score%3D80%3Breview_score%3D90%3Bdistance%3D3000&srpvid=427da00fc2e40178&srepoch=1729464366&all_sr_blocks=5517002_384127613_2_1_0&highlighted_blocks=5517002_384127613_2_1_0&matching_block_id=5517002_384127613_2_1_0&sr_pri_blocks=5517002_384127613_2_1_0__108370&from_sustainable_property_sr=1&from=searchresults,€,1084,2.0,8.2,4075,Yes,No,Habitación Doble,Yes,No,Yes,Yes,No,9.4,No
110,Le Grand Hôtel de Normandie,https://www.booking.com/hotel/fr/le-grand-ha-tel-de-normandie.es.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gKWARoRogBAZgBCrgBF8gBDNgBAegBAfgBA4gCAagCA7gCnpDWuAbAAgHSAiQ5Y2Q0NjNmMS0zNWRkLTQzM2YtYmIzMy05YmFiOWFmODA4NTTYAgXgAgE&ucfs=1&arphpl=1&checkin=2024-11-08&checkout=2024-11-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=111&sr_order=popularity&nflt=price%3DEUR-1-500-1%3Bclass%3D3%3Bclass%3D4%3Bclass%3D5%3Bmealplan%3D1%3Breview_score%3D70%3Breview_score%3D80%3Breview_score%3D90%3Bdistance%3D3000&srpvid=427da00fc2e40178&srepoch=1729464366&all_sr_blocks=36569301_390450043_0_1_0&highlighted_blocks=36569301_390450043_0_1_0&matching_block_id=36569301_390450043_0_1_0&sr_pri_blocks=36569301_390450043_0_1_0__122930&from=searchresults,€,1229,2.8,7.8,1551,Yes,No,Habitación Doble,Yes,No,Yes,Yes,No,,No
111,Hôtel Paris La Fayette,https://www.booking.com/hotel/fr/comfort-paris-la-fayette.es.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gKWARoRogBAZgBCrgBF8gBDNgBAegBAfgBA4gCAagCA7gCnpDWuAbAAgHSAiQ5Y2Q0NjNmMS0zNWRkLTQzM2YtYmIzMy05YmFiOWFmODA4NTTYAgXgAgE&ucfs=1&arphpl=1&checkin=2024-11-08&checkout=2024-11-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=112&sr_order=popularity&nflt=price%3DEUR-1-500-1%3Bclass%3D3%3Bclass%3D4%3Bclass%3D5%3Bmealplan%3D1%3Breview_score%3D70%3Breview_score%3D80%3Breview_score%3D90%3Bdistance%3D3000&srpvid=427da00fc2e40178&srepoch=1729464366&all_sr_blocks=23736003_94356763_0_1_0&highlighted_blocks=23736003_94356763_0_1_0&matching_block_id=23736003_94356763_0_1_0&sr_pri_blocks=23736003_94356763_0_1_0__70704&from_sustainable_property_sr=1&from=searchresults,€,707,2.2,7.9,2119,Yes,Yes,Habitación Doble - 2 camas,No,Yes,No,No,No,,No
112,Bonsoir Madame,https://www.booking.com/hotel/fr/bonsoir-madame.es.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gKWARoRogBAZgBCrgBF8gBDNgBAegBAfgBA4gCAagCA7gCnpDWuAbAAgHSAiQ5Y2Q0NjNmMS0zNWRkLTQzM2YtYmIzMy05YmFiOWFmODA4NTTYAgXgAgE&ucfs=1&arphpl=1&checkin=2024-11-08&checkout=2024-11-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=113&sr_order=popularity&nflt=price%3DEUR-1-500-1%3Bclass%3D3%3Bclass%3D4%3Bclass%3D5%3Bmealplan%3D1%3Breview_score%3D70%3Breview_score%3D80%3Breview_score%3D90%3Bdistance%3D3000&srpvid=427da00fc2e40178&srepoch=1729464366&all_sr_blocks=5418209_88550699_2_1_0&highlighted_blocks=5418209_88550699_2_1_0&matching_block_id=5418209_88550699_2_1_0&sr_pri_blocks=5418209_88550699_2_1_0__159030&from_sustainable_property_sr=1&from=searchresults,€,1590,1.8,8.9,820,Yes,Yes,Habitación Doble Superior,Yes,Yes,No,No,No,9.5,No
113,Hotel Albe Bastille,https://www.booking.com/hotel/fr/hotel-belle-epoque-paris.es.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gKWARoRogBAZgBCrgBF8gBDNgBAegBAfgBA4gCAagCA7gCnpDWuAbAAgHSAiQ5Y2Q0NjNmMS0zNWRkLTQzM2YtYmIzMy05YmFiOWFmODA4NTTYAgXgAgE&ucfs=1&arphpl=1&checkin=2024-11-08&checkout=2024-11-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=114&sr_order=popularity&nflt=price%3DEUR-1-500-1%3Bclass%3D3%3Bclass%3D4%3Bclass%3D5%3Bmealplan%3D1%3Breview_score%3D70%3Breview_score%3D80%3Breview_score%3D90%3Bdistance%3D3000&srpvid=427da00fc2e40178&srepoch=1729464366&all_sr_blocks=78807_363845004_2_1_0&highlighted_blocks=78807_363845004_2_1_0&matching_block_id=78807_363845004_2_1_0&sr_pri_blocks=78807_363845004_2_1_0__138200&from=searchresults,€,1382,1.9,8.2,2492,Yes,No,Habitación Triple,Yes,No,Yes,Yes,No,,No
114,WS Opéra - Laffitte,https://www.booking.com/hotel/fr/apartments-ws-opera-laffitte.es.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gKWARoRogBAZgBCrgBF8gBDNgBAegBAfgBA4gCAagCA7gCnpDWuAbAAgHSAiQ5Y2Q0NjNmMS0zNWRkLTQzM2YtYmIzMy05YmFiOWFmODA4NTTYAgXgAgE&ucfs=1&arphpl=1&checkin=2024-11-08&checkout=2024-11-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=115&sr_order=popularity&nflt=price%3DEUR-1-500-1%3Bclass%3D3%3Bclass%3D4%3Bclass%3D5%3Bmealplan%3D1%3Breview_score%3D70%3Breview_score%3D80%3Breview_score%3D90%3Bdistance%3D3000&srpvid=427da00fc2e40178&srepoch=1729464366&all_sr_blocks=879852512_363996642_0_1_0&highlighted_blocks=879852512_363996642_0_1_0&matching_block_id=879852512_363996642_0_1_0&sr_pri_blocks=879852512_363996642_0_1_0__105000&from_sustainable_property_sr=1&from=searchresults,€,1050,2.1,7.6,1299,Yes,No,Estudio Superior,Yes,No,Yes,Yes,No,,No
115,Hotel d'Amiens,https://www.booking.com/hotel/fr/d-amiens.es.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gKWARoRogBAZgBCrgBF8gBDNgBAegBAfgBA4gCAagCA7gCnpDWuAbAAgHSAiQ5Y2Q0NjNmMS0zNWRkLTQzM2YtYmIzMy05YmFiOWFmODA4NTTYAgXgAgE&ucfs=1&arphpl=1&checkin=2024-11-08&checkout=2024-11-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=116&sr_order=popularity&nflt=price%3DEUR-1-500-1%3Bclass%3D3%3Bclass%3D4%3Bclass%3D5%3Bmealplan%3D1%3Breview_score%3D70%3Breview_score%3D80%3Breview_score%3D90%3Bdistance%3D3000&srpvid=427da00fc2e40178&srepoch=1729464366&all_sr_blocks=5958107_309328164_2_1_0&highlighted_blocks=5958107_309328164_2_1_0&matching_block_id=5958107_309328164_2_1_0&sr_pri_blocks=5958107_309328164_2_1_0__111700&from=searchresults,€,1117,2.5,8.2,2322,Yes,No,Habitación Doble - 2 camas,No,Yes,Yes,Yes,Yes,,No
116,Hotel Aulivia Opéra,https://www.booking.com/hotel/fr/auliviaopera.es.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gKWARoRogBAZgBCrgBF8gBDNgBAegBAfgBA4gCAagCA7gCnpDWuAbAAgHSAiQ5Y2Q0NjNmMS0zNWRkLTQzM2YtYmIzMy05YmFiOWFmODA4NTTYAgXgAgE&ucfs=1&arphpl=1&checkin=2024-11-08&checkout=2024-11-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=117&sr_order=popularity&nflt=price%3DEUR-1-500-1%3Bclass%3D3%3Bclass%3D4%3Bclass%3D5%3Bmealplan%3D1%3Breview_score%3D70%3Breview_score%3D80%3Breview_score%3D90%3Bdistance%3D3000&srpvid=427da00fc2e40178&srepoch=1729464366&all_sr_blocks=5091308_393158617_2_1_0&highlighted_blocks=5091308_393158617_2_1_0&matching_block_id=5091308_393158617_2_1_0&sr_pri_blocks=5091308_393158617_2_1_0__109705&from_sustainable_property_sr=1&from=searchresults,€,1097,1.8,8.0,1198,Yes,Yes,Habitación Doble Superior,Yes,No,Yes,Yes,No,,No
117,Hôtel National Des Arts et Métiers,https://www.booking.com/hotel/fr/national-arts-et-metiers.es.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gKWARoRogBAZgBCrgBF8gBDNgBAegBAfgBA4gCAagCA7gCnpDWuAbAAgHSAiQ5Y2Q0NjNmMS0zNWRkLTQzM2YtYmIzMy05YmFiOWFmODA4NTTYAgXgAgE&ucfs=1&arphpl=1&checkin=2024-11-08&checkout=2024-11-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=118&sr_order=popularity&nflt=price%3DEUR-1-500-1%3Bclass%3D3%3Bclass%3D4%3Bclass%3D5%3Bmealplan%3D1%3Breview_score%3D70%3Breview_score%3D80%3Breview_score%3D90%3Bdistance%3D3000&srpvid=427da00fc2e40178&srepoch=1729464366&all_sr_blocks=216923701_97220159_0_1_0&highlighted_blocks=216923701_97220159_0_1_0&matching_block_id=216923701_97220159_0_1_0&sr_pri_blocks=216923701_97220159_0_1_0__197592&from=searchresults,€,1976,1.0,8.6,653,Yes,No,Habitación Doble,Yes,No,No,No,No,9.4,No
118,Hotel Etats Unis Opera,https://www.booking.com/hotel/fr/etatsunisopera.es.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gKWARoRogBAZgBCrgBF8gBDNgBAegBAfgBA4gCAagCA7gCnpDWuAbAAgHSAiQ5Y2Q0NjNmMS0zNWRkLTQzM2YtYmIzMy05YmFiOWFmODA4NTTYAgXgAgE&ucfs=1&arphpl=1&checkin=2024-11-08&checkout=2024-11-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=119&sr_order=popularity&nflt=price%3DEUR-1-500-1%3Bclass%3D3%3Bclass%3D4%3Bclass%3D5%3Bmealplan%3D1%3Breview_score%3D70%3Breview_score%3D80%3Breview_score%3D90%3Bdistance%3D3000&srpvid=427da00fc2e40178&srepoch=1729464366&all_sr_blocks=5315213_382326037_2_1_0&highlighted_blocks=5315213_382326037_2_1_0&matching_block_id=5315213_382326037_2_1_0&sr_pri_blocks=5315213_382326037_2_1_0__219330&from_sustainable_property_sr=1&from=searchresults,€,2193,1.9,8.7,2895,Yes,No,Habitación Triple Familiar,No,No,Yes,Yes,No,9.6,No
119,Hilton Paris Opera,https://www.booking.com/hotel/fr/hilton-paris-opera.es.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gKWARoRogBAZgBCrgBF8gBDNgBAegBAfgBA4gCAagCA7gCnpDWuAbAAgHSAiQ5Y2Q0NjNmMS0zNWRkLTQzM2YtYmIzMy05YmFiOWFmODA4NTTYAgXgAgE&ucfs=1&arphpl=1&checkin=2024-11-08&checkout=2024-11-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=120&sr_order=popularity&nflt=price%3DEUR-1-500-1%3Bclass%3D3%3Bclass%3D4%3Bclass%3D5%3Bmealplan%3D1%3Breview_score%3D70%3Breview_score%3D80%3Breview_score%3D90%3Bdistance%3D3000&srpvid=427da00fc2e40178&srepoch=1729464366&all_sr_blocks=5464235_357281406_2_33_0&highlighted_blocks=5464235_357281406_2_33_0&matching_block_id=5464235_357281406_2_33_0&sr_pri_blocks=5464235_357281406_2_33_0__201430&from_sustainable_property_sr=1&from=searchresults,€,2014,2.8,7.9,573,Yes,Yes,Habitación Deluxe,No,No,Yes,Yes,Yes,,No
120,Hotel Lorette - Astotel,https://www.booking.com/hotel/fr/loretteopera.es.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gKWARoRogBAZgBCrgBF8gBDNgBAegBAfgBA4gCAagCA7gCnpDWuAbAAgHSAiQ5Y2Q0NjNmMS0zNWRkLTQzM2YtYmIzMy05YmFiOWFmODA4NTTYAgXgAgE&ucfs=1&arphpl=1&checkin=2024-11-08&checkout=2024-11-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=121&sr_order=popularity&nflt=price%3DEUR-1-500-1%3Bclass%3D3%3Bclass%3D4%3Bclass%3D5%3Bmealplan%3D1%3Breview_score%3D70%3Breview_score%3D80%3Breview_score%3D90%3Bdistance%3D3000&srpvid=427da00fc2e40178&srepoch=1729464366&all_sr_blocks=5091406_359417048_0_1_0&highlighted_blocks=5091406_359417048_0_1_0&matching_block_id=5091406_359417048_0_1_0&sr_pri_blocks=5091406_359417048_0_1_0__121200&from_sustainable_property_sr=1&from=searchresults,€,1212,2.7,8.5,2173,Yes,No,Habitación Doble Superior,Yes,No,Yes,Yes,Yes,9.3,No
121,Hotel Caumartin Opéra - Astotel,https://www.booking.com/hotel/fr/caumartin-opera.es.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gKWARoRogBAZgBCrgBF8gBDNgBAegBAfgBA4gCAagCA7gCnpDWuAbAAgHSAiQ5Y2Q0NjNmMS0zNWRkLTQzM2YtYmIzMy05YmFiOWFmODA4NTTYAgXgAgE&ucfs=1&arphpl=1&checkin=2024-11-08&checkout=2024-11-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=122&sr_order=popularity&nflt=price%3DEUR-1-500-1%3Bclass%3D3%3Bclass%3D4%3Bclass%3D5%3Bmealplan%3D1%3Breview_score%3D70%3Breview_score%3D80%3Breview_score%3D90%3Bdistance%3D3000&srpvid=427da00fc2e40178&srepoch=1729464366&all_sr_blocks=2172605_359417049_0_1_0&highlighted_blocks=2172605_359417049_0_1_0&matching_block_id=2172605_359417049_0_1_0&sr_pri_blocks=2172605_359417049_0_1_0__128000&from_sustainable_property_sr=1&from=searchresults,€,1280,2.4,8.0,1374,Yes,No,Habitación Doble Estándar - 2 camas ,No,Yes,Yes,Yes,Yes,9.4,No
122,Hotel du Chemin Vert,https://www.booking.com/hotel/fr/kyriad-pere-lachaise.es.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gKWARoRogBAZgBCrgBF8gBDNgBAegBAfgBA4gCAagCA7gCnpDWuAbAAgHSAiQ5Y2Q0NjNmMS0zNWRkLTQzM2YtYmIzMy05YmFiOWFmODA4NTTYAgXgAgE&ucfs=1&arphpl=1&checkin=2024-11-08&checkout=2024-11-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=123&sr_order=popularity&nflt=price%3DEUR-1-500-1%3Bclass%3D3%3Bclass%3D4%3Bclass%3D5%3Bmealplan%3D1%3Breview_score%3D70%3Breview_score%3D80%3Breview_score%3D90%3Bdistance%3D3000&srpvid=427da00fc2e40178&srepoch=1729464366&all_sr_blocks=27260907_392112426_0_1_0&highlighted_blocks=27260907_392112426_0_1_0&matching_block_id=27260907_392112426_0_1_0&sr_pri_blocks=27260907_392112426_0_1_0__87600&from=searchresults,€,876,2.2,7.6,2138,Yes,No,Habitación Doble Superior - 2 camas,No,Yes,Yes,Yes,No,,No
123,Blc Design Hotel,https://www.booking.com/hotel/fr/blc-design.es.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gKWARoRogBAZgBCrgBF8gBDNgBAegBAfgBA4gCAagCA7gCnpDWuAbAAgHSAiQ5Y2Q0NjNmMS0zNWRkLTQzM2YtYmIzMy05YmFiOWFmODA4NTTYAgXgAgE&ucfs=1&arphpl=1&checkin=2024-11-08&checkout=2024-11-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=124&sr_order=popularity&nflt=price%3DEUR-1-500-1%3Bclass%3D3%3Bclass%3D4%3Bclass%3D5%3Bmealplan%3D1%3Breview_score%3D70%3Breview_score%3D80%3Breview_score%3D90%3Bdistance%3D3000&srpvid=427da00fc2e40178&srepoch=1729464366&all_sr_blocks=18476412_393245416_0_1_0&highlighted_blocks=18476412_393245416_0_1_0&matching_block_id=18476412_393245416_0_1_0&sr_pri_blocks=18476412_393245416_0_1_0__96700&from_sustainable_property_sr=1&from=searchresults,€,967,2.3,7.8,1411,Yes,No,Habitación Doble Blanca,Yes,No,Yes,Yes,No,,No
124,Hotel George Sand Opéra Paris,https://www.booking.com/hotel/fr/george-sand.es.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gKWARoRogBAZgBCrgBF8gBDNgBAegBAfgBA4gCAagCA7gCnpDWuAbAAgHSAiQ5Y2Q0NjNmMS0zNWRkLTQzM2YtYmIzMy05YmFiOWFmODA4NTTYAgXgAgE&ucfs=1&arphpl=1&checkin=2024-11-08&checkout=2024-11-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=125&sr_order=popularity&nflt=price%3DEUR-1-500-1%3Bclass%3D3%3Bclass%3D4%3Bclass%3D5%3Bmealplan%3D1%3Breview_score%3D70%3Breview_score%3D80%3Breview_score%3D90%3Bdistance%3D3000&srpvid=427da00fc2e40178&srepoch=1729464366&all_sr_blocks=29734702_395910332_2_1_0&highlighted_blocks=29734702_395910332_2_1_0&matching_block_id=29734702_395910332_2_1_0&sr_pri_blocks=29734702_395910332_2_1_0__132300&from_sustainable_property_sr=1&from=searchresults,€,1323,2.5,8.5,1248,Yes,No,Habitación Doble,Yes,No,Yes,Yes,Yes,9.6,No
125,Tonic Hotel Saint Germain des Prés,https://www.booking.com/hotel/fr/tonic-saint-germain-des-pres.es.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gKWARoRogBAZgBCrgBF8gBDNgBAegBAfgBA4gCAagCA7gCnpDWuAbAAgHSAiQ5Y2Q0NjNmMS0zNWRkLTQzM2YtYmIzMy05YmFiOWFmODA4NTTYAgXgAgE&ucfs=1&arphpl=1&checkin=2024-11-08&checkout=2024-11-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=126&sr_order=popularity&nflt=price%3DEUR-1-500-1%3Bclass%3D3%3Bclass%3D4%3Bclass%3D5%3Bmealplan%3D1%3Breview_score%3D70%3Breview_score%3D80%3Breview_score%3D90%3Bdistance%3D3000&srpvid=427da00fc2e40178&srepoch=1729464372&all_sr_blocks=104170301_364622413_0_1_0&highlighted_blocks=104170301_364622413_0_1_0&matching_block_id=104170301_364622413_0_1_0&sr_pri_blocks=104170301_364622413_0_1_0__106700&from_sustainable_property_sr=1&from=searchresults,€,1067,1.2,7.0,908,Yes,No,Habitación Doble Clásica con bañera,Yes,No,Yes,Yes,No,,No
126,WS Louvre - Richelieu,https://www.booking.com/hotel/fr/apartments-ws-louvre-richelieu-paris12345678.es.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gKWARoRogBAZgBCrgBF8gBDNgBAegBAfgBA4gCAagCA7gCnpDWuAbAAgHSAiQ5Y2Q0NjNmMS0zNWRkLTQzM2YtYmIzMy05YmFiOWFmODA4NTTYAgXgAgE&ucfs=1&arphpl=1&checkin=2024-11-08&checkout=2024-11-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=127&sr_order=popularity&nflt=price%3DEUR-1-500-1%3Bclass%3D3%3Bclass%3D4%3Bclass%3D5%3Bmealplan%3D1%3Breview_score%3D70%3Breview_score%3D80%3Breview_score%3D90%3Bdistance%3D3000&srpvid=427da00fc2e40178&srepoch=1729464372&all_sr_blocks=566546105_363996650_0_1_0&highlighted_blocks=566546105_363996650_0_1_0&matching_block_id=566546105_363996650_0_1_0&sr_pri_blocks=566546105_363996650_0_1_0__134100&from_sustainable_property_sr=1&from=searchresults,€,1341,1.5,7.7,2331,Yes,No,Estudio Superior,Yes,No,Yes,Yes,No,9.5,No
127,Hôtel Lucien & Marinette,https://www.booking.com/hotel/fr/hotel-lucien-et-marinette.es.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gKWARoRogBAZgBCrgBF8gBDNgBAegBAfgBA4gCAagCA7gCnpDWuAbAAgHSAiQ5Y2Q0NjNmMS0zNWRkLTQzM2YtYmIzMy05YmFiOWFmODA4NTTYAgXgAgE&ucfs=1&arphpl=1&checkin=2024-11-08&checkout=2024-11-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=128&sr_order=popularity&nflt=price%3DEUR-1-500-1%3Bclass%3D3%3Bclass%3D4%3Bclass%3D5%3Bmealplan%3D1%3Breview_score%3D70%3Breview_score%3D80%3Breview_score%3D90%3Bdistance%3D3000&srpvid=427da00fc2e40178&srepoch=1729464372&all_sr_blocks=22876905_222504013_0_1_0&highlighted_blocks=22876905_222504013_0_1_0&matching_block_id=22876905_222504013_0_1_0&sr_pri_blocks=22876905_222504013_0_1_0__121400&from_sustainable_property_sr=1&from=searchresults,€,1214,2.2,8.2,3513,Yes,No,Habitación Doble Superior - 1 o 2 camas,Yes,Yes,Yes,Yes,Yes,,No
128,Kyriad Paris 10 - Canal Saint Martin - République,https://www.booking.com/hotel/fr/kyriad-paris-10-canal-saint-martin-ra-c-publique-xml.es.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gKWARoRogBAZgBCrgBF8gBDNgBAegBAfgBA4gCAagCA7gCnpDWuAbAAgHSAiQ5Y2Q0NjNmMS0zNWRkLTQzM2YtYmIzMy05YmFiOWFmODA4NTTYAgXgAgE&ucfs=1&arphpl=1&checkin=2024-11-08&checkout=2024-11-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=129&sr_order=popularity&nflt=price%3DEUR-1-500-1%3Bclass%3D3%3Bclass%3D4%3Bclass%3D5%3Bmealplan%3D1%3Breview_score%3D70%3Breview_score%3D80%3Breview_score%3D90%3Bdistance%3D3000&srpvid=427da00fc2e40178&srepoch=1729464372&all_sr_blocks=37994501_110437302_2_1_0&highlighted_blocks=37994501_110437302_2_1_0&matching_block_id=37994501_110437302_2_1_0&sr_pri_blocks=37994501_110437302_2_1_0__79700&from=searchresults,€,797,1.9,7.1,3064,Yes,No,Habitación Doble,Yes,No,Yes,Yes,Yes,,No
129,ibis Paris Canal Saint Martin,https://www.booking.com/hotel/fr/ibis-canal-saint-martin.es.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gKWARoRogBAZgBCrgBF8gBDNgBAegBAfgBA4gCAagCA7gCnpDWuAbAAgHSAiQ5Y2Q0NjNmMS0zNWRkLTQzM2YtYmIzMy05YmFiOWFmODA4NTTYAgXgAgE&ucfs=1&arphpl=1&checkin=2024-11-08&checkout=2024-11-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=130&sr_order=popularity&nflt=price%3DEUR-1-500-1%3Bclass%3D3%3Bclass%3D4%3Bclass%3D5%3Bmealplan%3D1%3Breview_score%3D70%3Breview_score%3D80%3Breview_score%3D90%3Bdistance%3D3000&srpvid=427da00fc2e40178&srepoch=1729464372&all_sr_blocks=65706202_94499478_2_1_0&highlighted_blocks=65706202_94499478_2_1_0&matching_block_id=65706202_94499478_2_1_0&sr_pri_blocks=65706202_94499478_2_1_0__76664&from_sustainable_property_sr=1&from=searchresults,€,767,2.8,7.9,1684,Yes,No,Habitación Doble Estándar,Yes,No,No,No,No,,No
130,"Holiday Inn Paris - Gare de Lyon Bastille, an IHG Hotel",https://www.booking.com/hotel/fr/holiday-inn-paris-bastille.es.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gKWARoRogBAZgBCrgBF8gBDNgBAegBAfgBA4gCAagCA7gCnpDWuAbAAgHSAiQ5Y2Q0NjNmMS0zNWRkLTQzM2YtYmIzMy05YmFiOWFmODA4NTTYAgXgAgE&ucfs=1&arphpl=1&checkin=2024-11-08&checkout=2024-11-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=131&sr_order=popularity&nflt=price%3DEUR-1-500-1%3Bclass%3D3%3Bclass%3D4%3Bclass%3D5%3Bmealplan%3D1%3Breview_score%3D70%3Breview_score%3D80%3Breview_score%3D90%3Bdistance%3D3000&srpvid=427da00fc2e40178&srepoch=1729464372&all_sr_blocks=5822102_94277717_2_1_0&highlighted_blocks=5822102_94277717_2_1_0&matching_block_id=5822102_94277717_2_1_0&sr_pri_blocks=5822102_94277717_2_1_0__110853&from_sustainable_property_sr=1&from=searchresults,€,1109,1.9,8.5,2404,Yes,No,Habitación Premium ,Yes,No,No,No,No,,No
